,temp,out/in,date,year,month,day,weekday,hour
54264,33,In,2018-09-27 01:53:00,2018,9,27,3,1
54262,33,In,2018-09-27 01:55:00,2018,9,27,3,1
54261,33,In,2018-09-27 01:57:00,2018,9,27,3,1
54260,33,In,2018-09-27 02:01:00,2018,9,27,3,2
54259,33,In,2018-09-27 02:03:00,2018,9,27,3,2
54258,33,In,2018-09-27 02:05:00,2018,9,27,3,2
54257,33,In,2018-09-27 02:07:00,2018,9,27,3,2
54254,33,In,2018-09-27 02:11:00,2018,9,27,3,2
54252,33,In,2018-09-27 02:13:00,2018,9,27,3,2
54250,33,In,2018-09-27 02:15:00,2018,9,27,3,2
54249,32,In,2018-09-27 02:17:00,2018,9,27,3,2
54245,32,In,2018-09-27 02:21:00,2018,9,27,3,2
54242,32,In,2018-09-27 02:29:00,2018,9,27,3,2
54238,31,In,2018-09-27 02:35:00,2018,9,27,3,2
54235,31,In,2018-09-27 02:41:00,2018,9,27,3,2
54226,31,In,2018-09-27 03:05:00,2018,9,27,3,3
54222,31,In,2018-09-27 03:23:00,2018,9,27,3,3
54218,31,In,2018-09-27 03:41:00,2018,9,27,3,3
54216,30,In,2018-09-27 03:43:00,2018,9,27,3,3
54207,30,In,2018-09-27 04:19:00,2018,9,27,3,4
54203,30,In,2018-09-27 04:40:00,2018,9,27,3,4
54202,30,In,2018-09-27 04:42:00,2018,9,27,3,4
54199,30,In,2018-09-27 04:46:00,2018,9,27,3,4
54196,30,In,2018-09-27 04:50:00,2018,9,27,3,4
54191,30,In,2018-09-27 05:04:00,2018,9,27,3,5
54182,30,In,2018-09-27 05:32:00,2018,9,27,3,5
54177,30,In,2018-09-27 05:48:00,2018,9,27,3,5
54173,30,In,2018-09-27 06:04:00,2018,9,27,3,6
54172,30,In,2018-09-27 06:20:00,2018,9,27,3,6
54171,30,In,2018-09-27 06:42:00,2018,9,27,3,6
54170,30,In,2018-09-27 09:16:00,2018,9,27,3,9
54164,30,In,2018-09-27 09:42:00,2018,9,27,3,9
54162,30,In,2018-09-27 09:44:00,2018,9,27,3,9
54158,30,In,2018-09-27 09:50:00,2018,9,27,3,9
54151,30,In,2018-09-27 10:10:00,2018,9,27,3,10
54149,30,In,2018-09-27 10:12:00,2018,9,27,3,10
54147,30,In,2018-09-27 10:20:00,2018,9,27,3,10
54146,30,In,2018-09-27 10:22:00,2018,9,27,3,10
54143,30,In,2018-09-27 10:38:00,2018,9,27,3,10
54133,30,In,2018-09-27 11:34:00,2018,9,27,3,11
54130,30,In,2018-09-27 12:06:00,2018,9,27,3,12
54126,31,In,2018-09-27 12:20:00,2018,9,27,3,12
54122,32,In,2018-09-27 12:44:00,2018,9,27,3,12
54121,32,In,2018-09-27 12:46:00,2018,9,27,3,12
54114,32,In,2018-09-27 13:18:00,2018,9,27,3,13
54106,32,In,2018-09-27 13:43:00,2018,9,27,3,13
54104,33,In,2018-09-27 13:51:00,2018,9,27,3,13
54102,32,In,2018-09-27 13:53:00,2018,9,27,3,13
54099,33,In,2018-09-27 13:57:00,2018,9,27,3,13
54095,33,In,2018-09-27 14:03:00,2018,9,27,3,14
54083,33,In,2018-09-27 14:27:00,2018,9,27,3,14
54073,33,In,2018-09-27 14:47:00,2018,9,27,3,14
54064,33,In,2018-09-27 15:09:00,2018,9,27,3,15
54052,33,In,2018-09-27 15:35:00,2018,9,27,3,15
54039,33,In,2018-09-27 16:07:00,2018,9,27,3,16
54026,33,In,2018-09-27 16:37:00,2018,9,27,3,16
53992,33,In,2018-09-27 17:55:00,2018,9,27,3,17
53974,33,In,2018-09-27 18:49:00,2018,9,27,3,18
53922,33,In,2018-09-27 21:01:00,2018,9,27,3,21
53824,34,In,2018-09-28 01:22:00,2018,9,28,4,1
53822,33,In,2018-09-28 01:24:00,2018,9,28,4,1
53819,33,In,2018-09-28 01:28:00,2018,9,28,4,1
53818,33,In,2018-09-28 01:30:00,2018,9,28,4,1
53816,33,In,2018-09-28 01:36:00,2018,9,28,4,1
53813,34,In,2018-09-28 01:40:00,2018,9,28,4,1
53812,33,In,2018-09-28 01:42:00,2018,9,28,4,1
53809,33,In,2018-09-28 02:10:00,2018,9,28,4,2
53808,33,In,2018-09-28 02:44:00,2018,9,28,4,2
53807,33,In,2018-09-28 02:46:00,2018,9,28,4,2
53806,33,In,2018-09-28 02:50:00,2018,9,28,4,2
53804,33,In,2018-09-28 02:54:00,2018,9,28,4,2
53802,32,In,2018-09-28 02:58:00,2018,9,28,4,2
53798,32,In,2018-09-28 03:06:00,2018,9,28,4,3
53795,32,In,2018-09-28 03:12:00,2018,9,28,4,3
53793,31,In,2018-09-28 03:22:00,2018,9,28,4,3
53791,31,In,2018-09-28 03:26:00,2018,9,28,4,3
53789,31,In,2018-09-28 03:32:00,2018,9,28,4,3
53788,31,In,2018-09-28 03:36:00,2018,9,28,4,3
53784,31,In,2018-09-28 03:50:00,2018,9,28,4,3
53783,31,In,2018-09-28 03:52:00,2018,9,28,4,3
53781,31,In,2018-09-28 03:54:00,2018,9,28,4,3
53780,31,In,2018-09-28 03:56:00,2018,9,28,4,3
53779,31,In,2018-09-28 03:58:00,2018,9,28,4,3
53777,31,In,2018-09-28 04:06:00,2018,9,28,4,4
53773,31,In,2018-09-28 04:24:00,2018,9,28,4,4
53771,31,In,2018-09-28 04:34:00,2018,9,28,4,4
53767,31,In,2018-09-28 04:46:00,2018,9,28,4,4
53766,30,In,2018-09-28 04:50:00,2018,9,28,4,4
53765,31,In,2018-09-28 04:52:00,2018,9,28,4,4
53764,30,In,2018-09-28 04:54:00,2018,9,28,4,4
53762,30,In,2018-09-28 05:04:00,2018,9,28,4,5
53760,30,In,2018-09-28 05:06:00,2018,9,28,4,5
53758,30,In,2018-09-28 05:10:00,2018,9,28,4,5
53755,30,In,2018-09-28 05:24:00,2018,9,28,4,5
53753,30,In,2018-09-28 05:28:00,2018,9,28,4,5
53751,30,In,2018-09-28 05:30:00,2018,9,28,4,5
53750,30,In,2018-09-28 05:32:00,2018,9,28,4,5
53746,30,In,2018-09-28 05:42:00,2018,9,28,4,5
53744,30,In,2018-09-28 05:44:00,2018,9,28,4,5
53742,30,In,2018-09-28 05:48:00,2018,9,28,4,5
53735,30,In,2018-09-28 06:10:00,2018,9,28,4,6
53733,30,In,2018-09-28 06:14:00,2018,9,28,4,6
53732,29,In,2018-09-28 06:16:00,2018,9,28,4,6
53731,30,In,2018-09-28 06:18:00,2018,9,28,4,6
53729,30,In,2018-09-28 06:24:00,2018,9,28,4,6
53727,30,In,2018-09-28 06:26:00,2018,9,28,4,6
53726,30,In,2018-09-28 06:28:00,2018,9,28,4,6
53723,30,In,2018-09-28 06:30:00,2018,9,28,4,6
53721,30,In,2018-09-28 06:46:00,2018,9,28,4,6
53719,30,In,2018-09-28 06:48:00,2018,9,28,4,6
53717,30,In,2018-09-28 06:50:00,2018,9,28,4,6
53711,30,In,2018-09-28 07:19:00,2018,9,28,4,7
53706,30,In,2018-09-28 07:37:00,2018,9,28,4,7
53703,29,In,2018-09-28 07:49:00,2018,9,28,4,7
53702,30,In,2018-09-28 07:51:00,2018,9,28,4,7
53698,30,In,2018-09-28 07:57:00,2018,9,28,4,7
53697,29,In,2018-09-28 07:59:00,2018,9,28,4,7
53693,29,In,2018-09-28 08:11:00,2018,9,28,4,8
53691,29,In,2018-09-28 08:17:00,2018,9,28,4,8
53689,29,In,2018-09-28 08:21:00,2018,9,28,4,8
53681,29,In,2018-09-28 08:39:00,2018,9,28,4,8
53679,29,In,2018-09-28 08:47:00,2018,9,28,4,8
53669,29,In,2018-09-28 09:17:00,2018,9,28,4,9
53668,29,In,2018-09-28 09:19:00,2018,9,28,4,9
53665,29,In,2018-09-28 09:29:00,2018,9,28,4,9
53663,29,In,2018-09-28 09:33:00,2018,9,28,4,9
53659,30,In,2018-09-28 09:41:00,2018,9,28,4,9
53657,29,In,2018-09-28 09:43:00,2018,9,28,4,9
53655,29,In,2018-09-28 09:45:00,2018,9,28,4,9
53654,30,In,2018-09-28 09:47:00,2018,9,28,4,9
53652,29,In,2018-09-28 09:49:00,2018,9,28,4,9
53650,29,In,2018-09-28 09:55:00,2018,9,28,4,9
53642,29,In,2018-09-28 10:23:00,2018,9,28,4,10
53626,29,In,2018-09-28 11:27:00,2018,9,28,4,11
53623,29,In,2018-09-28 11:35:00,2018,9,28,4,11
53622,30,In,2018-09-28 11:39:00,2018,9,28,4,11
53620,30,In,2018-09-28 11:45:00,2018,9,28,4,11
53618,30,In,2018-09-28 11:47:00,2018,9,28,4,11
53616,30,In,2018-09-28 11:53:00,2018,9,28,4,11
53615,31,In,2018-09-28 11:55:00,2018,9,28,4,11
53610,31,In,2018-09-28 12:07:00,2018,9,28,4,12
53608,31,In,2018-09-28 12:09:00,2018,9,28,4,12
53606,32,In,2018-09-28 12:17:00,2018,9,28,4,12
53604,31,In,2018-09-28 12:19:00,2018,9,28,4,12
53603,32,In,2018-09-28 12:21:00,2018,9,28,4,12
53602,32,In,2018-09-28 12:23:00,2018,9,28,4,12
53588,32,In,2018-09-28 12:55:00,2018,9,28,4,12
53581,33,In,2018-09-28 13:17:00,2018,9,28,4,13
53580,32,In,2018-09-28 13:19:00,2018,9,28,4,13
53579,32,In,2018-09-28 13:21:00,2018,9,28,4,13
53577,33,In,2018-09-28 13:23:00,2018,9,28,4,13
53575,32,In,2018-09-28 13:25:00,2018,9,28,4,13
53574,33,In,2018-09-28 13:27:00,2018,9,28,4,13
53561,33,In,2018-09-28 14:03:00,2018,9,28,4,14
53538,33,In,2018-09-28 15:05:00,2018,9,28,4,15
53536,33,In,2018-09-28 15:07:00,2018,9,28,4,15
53530,33,In,2018-09-28 15:17:00,2018,9,28,4,15
53505,33,In,2018-09-28 16:14:00,2018,9,28,4,16
53503,33,In,2018-09-28 16:16:00,2018,9,28,4,16
53501,33,In,2018-09-28 16:18:00,2018,9,28,4,16
53482,33,In,2018-09-28 17:12:00,2018,9,28,4,17
53479,33,In,2018-09-28 17:16:00,2018,9,28,4,17
53477,33,In,2018-09-28 17:18:00,2018,9,28,4,17
53441,33,In,2018-09-28 18:58:00,2018,9,28,4,18
53439,33,In,2018-09-28 19:00:00,2018,9,28,4,19
53435,33,In,2018-09-28 19:08:00,2018,9,28,4,19
53421,34,In,2018-09-28 19:40:00,2018,9,28,4,19
53419,33,In,2018-09-28 19:42:00,2018,9,28,4,19
53417,34,In,2018-09-28 19:44:00,2018,9,28,4,19
53415,33,In,2018-09-28 19:46:00,2018,9,28,4,19
53408,34,In,2018-09-28 20:00:00,2018,9,28,4,20
53406,33,In,2018-09-28 20:02:00,2018,9,28,4,20
53402,34,In,2018-09-28 20:10:00,2018,9,28,4,20
53400,33,In,2018-09-28 20:12:00,2018,9,28,4,20
53393,33,In,2018-09-28 20:26:00,2018,9,28,4,20
53390,34,In,2018-09-28 20:32:00,2018,9,28,4,20
53388,33,In,2018-09-28 20:34:00,2018,9,28,4,20
53378,34,In,2018-09-28 20:58:00,2018,9,28,4,20
53375,33,In,2018-09-28 21:02:00,2018,9,28,4,21
53367,34,In,2018-09-28 21:16:00,2018,9,28,4,21
53365,33,In,2018-09-28 21:18:00,2018,9,28,4,21
53359,34,In,2018-09-28 21:38:00,2018,9,28,4,21
53358,33,In,2018-09-28 21:40:00,2018,9,28,4,21
53353,34,In,2018-09-28 21:56:00,2018,9,28,4,21
53351,33,In,2018-09-28 21:58:00,2018,9,28,4,21
53350,34,In,2018-09-28 22:00:00,2018,9,28,4,22
53349,33,In,2018-09-28 22:02:00,2018,9,28,4,22
53346,34,In,2018-09-28 22:08:00,2018,9,28,4,22
53344,33,In,2018-09-28 22:12:00,2018,9,28,4,22
53341,34,In,2018-09-28 22:20:00,2018,9,28,4,22
53340,33,In,2018-09-28 22:24:00,2018,9,28,4,22
53339,34,In,2018-09-28 22:26:00,2018,9,28,4,22
53338,33,In,2018-09-28 22:28:00,2018,9,28,4,22
53335,34,In,2018-09-28 22:36:00,2018,9,28,4,22
53333,33,In,2018-09-28 22:38:00,2018,9,28,4,22
53331,34,In,2018-09-28 22:42:00,2018,9,28,4,22
53330,33,In,2018-09-28 22:44:00,2018,9,28,4,22
53328,34,In,2018-09-28 22:46:00,2018,9,28,4,22
53322,33,In,2018-09-28 22:58:00,2018,9,28,4,22
53320,34,In,2018-09-28 23:00:00,2018,9,28,4,23
53318,33,In,2018-09-28 23:02:00,2018,9,28,4,23
53314,34,In,2018-09-28 23:10:00,2018,9,28,4,23
53310,33,In,2018-09-28 23:16:00,2018,9,28,4,23
53308,34,In,2018-09-28 23:18:00,2018,9,28,4,23
53307,33,In,2018-09-28 23:20:00,2018,9,28,4,23
53303,34,In,2018-09-28 23:26:00,2018,9,28,4,23
53300,33,In,2018-09-28 23:32:00,2018,9,28,4,23
53298,34,In,2018-09-28 23:34:00,2018,9,28,4,23
53297,33,In,2018-09-28 23:36:00,2018,9,28,4,23
53295,34,In,2018-09-28 23:38:00,2018,9,28,4,23
53293,33,In,2018-09-28 23:40:00,2018,9,28,4,23
53291,34,In,2018-09-28 23:42:00,2018,9,28,4,23
53289,33,In,2018-09-28 23:44:00,2018,9,28,4,23
53288,34,In,2018-09-28 23:46:00,2018,9,28,4,23
53286,33,In,2018-09-28 23:48:00,2018,9,28,4,23
53285,34,In,2018-09-28 23:50:00,2018,9,28,4,23
53284,33,In,2018-09-28 23:52:00,2018,9,28,4,23
53282,34,In,2018-09-28 23:54:00,2018,9,28,4,23
53281,33,In,2018-09-28 23:56:00,2018,9,28,4,23
53279,34,In,2018-09-28 23:58:00,2018,9,28,4,23
53277,33,In,2018-09-29 00:00:00,2018,9,29,5,0
53275,34,In,2018-09-29 00:06:00,2018,9,29,5,0
53274,33,In,2018-09-29 00:08:00,2018,9,29,5,0
53270,34,In,2018-09-29 00:16:00,2018,9,29,5,0
53269,33,In,2018-09-29 00:18:00,2018,9,29,5,0
53267,34,In,2018-09-29 00:22:00,2018,9,29,5,0
53265,33,In,2018-09-29 00:24:00,2018,9,29,5,0
53263,34,In,2018-09-29 00:26:00,2018,9,29,5,0
53262,33,In,2018-09-29 00:29:00,2018,9,29,5,0
53261,34,In,2018-09-29 00:33:00,2018,9,29,5,0
53260,33,In,2018-09-29 00:35:00,2018,9,29,5,0
53259,34,In,2018-09-29 00:37:00,2018,9,29,5,0
53257,33,In,2018-09-29 00:39:00,2018,9,29,5,0
53255,34,In,2018-09-29 00:43:00,2018,9,29,5,0
53251,33,In,2018-09-29 00:51:00,2018,9,29,5,0
53249,34,In,2018-09-29 00:55:00,2018,9,29,5,0
53248,33,In,2018-09-29 00:57:00,2018,9,29,5,0
53246,34,In,2018-09-29 00:59:00,2018,9,29,5,0
53245,33,In,2018-09-29 01:02:00,2018,9,29,5,1
53243,34,In,2018-09-29 01:03:00,2018,9,29,5,1
53239,33,In,2018-09-29 01:09:00,2018,9,29,5,1
53237,34,In,2018-09-29 01:11:00,2018,9,29,5,1
53235,33,In,2018-09-29 01:15:00,2018,9,29,5,1
53230,34,In,2018-09-29 01:29:00,2018,9,29,5,1
53227,33,In,2018-09-29 01:33:00,2018,9,29,5,1
53223,34,In,2018-09-29 01:41:00,2018,9,29,5,1
53221,33,In,2018-09-29 01:43:00,2018,9,29,5,1
53214,34,In,2018-09-29 01:59:00,2018,9,29,5,1
53213,33,In,2018-09-29 02:01:00,2018,9,29,5,2
53209,34,In,2018-09-29 02:11:00,2018,9,29,5,2
53208,33,In,2018-09-29 02:13:00,2018,9,29,5,2
53206,34,In,2018-09-29 02:15:00,2018,9,29,5,2
53202,34,In,2018-09-29 02:23:00,2018,9,29,5,2
53200,33,In,2018-09-29 02:25:00,2018,9,29,5,2
53199,34,In,2018-09-29 02:27:00,2018,9,29,5,2
53167,34,In,2018-09-29 04:57:00,2018,9,29,5,4
53164,34,In,2018-09-29 05:03:00,2018,9,29,5,5
53163,34,In,2018-09-29 05:05:00,2018,9,29,5,5
53144,34,In,2018-09-29 06:25:00,2018,9,29,5,6
53143,34,In,2018-09-29 06:27:00,2018,9,29,5,6
53142,34,In,2018-09-29 06:29:00,2018,9,29,5,6
53128,34,In,2018-09-29 07:39:00,2018,9,29,5,7
53114,34,In,2018-09-29 08:41:00,2018,9,29,5,8
53113,34,In,2018-09-29 08:43:00,2018,9,29,5,8
53111,34,In,2018-09-29 08:51:00,2018,9,29,5,8
53095,34,In,2018-09-29 09:58:00,2018,9,29,5,9
53094,34,In,2018-09-29 10:00:00,2018,9,29,5,10
53092,34,In,2018-09-29 10:04:00,2018,9,29,5,10
53091,34,In,2018-09-29 10:06:00,2018,9,29,5,10
53090,34,In,2018-09-29 10:08:00,2018,9,29,5,10
53086,34,In,2018-09-29 10:14:00,2018,9,29,5,10
53079,34,In,2018-09-29 10:46:00,2018,9,29,5,10
53077,34,In,2018-09-29 10:50:00,2018,9,29,5,10
53052,35,In,2018-09-29 12:56:00,2018,9,29,5,12
53050,34,In,2018-09-29 12:58:00,2018,9,29,5,12
53035,34,In,2018-09-29 13:52:00,2018,9,29,5,13
53024,35,In,2018-09-29 14:18:00,2018,9,29,5,14
53022,34,In,2018-09-29 14:20:00,2018,9,29,5,14
53017,34,In,2018-09-29 14:30:00,2018,9,29,5,14
53016,34,In,2018-09-29 14:32:00,2018,9,29,5,14
53015,34,In,2018-09-29 14:34:00,2018,9,29,5,14
53013,34,In,2018-09-29 14:36:00,2018,9,29,5,14
53011,34,In,2018-09-29 14:38:00,2018,9,29,5,14
52985,34,In,2018-09-29 15:42:00,2018,9,29,5,15
52983,34,In,2018-09-29 15:44:00,2018,9,29,5,15
52981,34,In,2018-09-29 15:46:00,2018,9,29,5,15
52943,34,In,2018-09-29 17:20:00,2018,9,29,5,17
52941,34,In,2018-09-29 17:22:00,2018,9,29,5,17
52934,34,In,2018-09-29 17:36:00,2018,9,29,5,17
52931,34,In,2018-09-29 17:40:00,2018,9,29,5,17
52929,34,In,2018-09-29 17:42:00,2018,9,29,5,17
52925,34,In,2018-09-29 17:49:00,2018,9,29,5,17
52923,34,In,2018-09-29 17:51:00,2018,9,29,5,17
52906,35,In,2018-09-29 18:31:00,2018,9,29,5,18
52904,34,In,2018-09-29 18:33:00,2018,9,29,5,18
52858,34,In,2018-09-29 20:35:00,2018,9,29,5,20
52856,34,In,2018-09-29 20:41:00,2018,9,29,5,20
52854,34,In,2018-09-29 20:47:00,2018,9,29,5,20
52841,34,In,2018-09-29 21:33:00,2018,9,29,5,21
52838,34,In,2018-09-29 21:41:00,2018,9,29,5,21
52837,34,In,2018-09-29 21:43:00,2018,9,29,5,21
52822,34,In,2018-09-29 22:53:00,2018,9,29,5,22
52809,34,In,2018-09-29 23:51:00,2018,9,29,5,23
52796,34,In,2018-09-30 00:51:00,2018,9,30,6,0
52776,34,In,2018-09-30 02:32:00,2018,9,30,6,2
52775,34,In,2018-09-30 02:34:00,2018,9,30,6,2
52772,34,In,2018-09-30 02:40:00,2018,9,30,6,2
52770,34,In,2018-09-30 02:42:00,2018,9,30,6,2
52768,34,In,2018-09-30 02:44:00,2018,9,30,6,2
52767,34,In,2018-09-30 02:46:00,2018,9,30,6,2
52765,34,In,2018-09-30 02:48:00,2018,9,30,6,2
52727,34,In,2018-09-30 05:32:00,2018,9,30,6,5
52719,34,In,2018-09-30 05:58:00,2018,9,30,6,5
97432,28,In,2018-10-08 08:01:00,2018,10,8,0,8
97431,29,In,2018-10-08 08:01:00,2018,10,8,0,8
97413,29,In,2018-10-08 08:06:00,2018,10,8,0,8
97412,29,In,2018-10-08 08:06:00,2018,10,8,0,8
97404,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97405,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97406,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97407,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97409,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97408,29,In,2018-10-08 08:08:00,2018,10,8,0,8
97403,29,In,2018-10-08 08:09:00,2018,10,8,0,8
97391,29,In,2018-10-08 08:15:00,2018,10,8,0,8
97393,29,In,2018-10-08 08:15:00,2018,10,8,0,8
97394,29,In,2018-10-08 08:15:00,2018,10,8,0,8
97392,29,In,2018-10-08 08:15:00,2018,10,8,0,8
97378,29,In,2018-10-08 08:18:00,2018,10,8,0,8
97379,29,In,2018-10-08 08:18:00,2018,10,8,0,8
97380,29,In,2018-10-08 08:18:00,2018,10,8,0,8
97371,29,In,2018-10-08 08:24:00,2018,10,8,0,8
97364,29,In,2018-10-08 08:26:00,2018,10,8,0,8
